Timestamp,Speed,X,Y,Z
0 days 00:08:58.721000,0.0,-794.0000000000001,-1592.0000000000005,159.00000000000006
0 days 00:08:58.881000,0.0,-794.0000000000001,-1592.0000000000005,159.00000000000003
0 days 00:08:58.955000,0.0,-794.0,-1592.0,159.0
0 days 00:08:59.041000,0.0,-794.0,-1592.0,158.99999999999997
0 days 00:08:59.195000,0.0,-794.0,-1592.0,159.0
0 days 00:08:59.281000,0.0,-794.0,-1592.0,159.0
0 days 00:08:59.375000,0.0,-794.0,-1592.0,159.0
0 days 00:08:59.555000,0.0,-794.0,-1592.0,159.0
0 days 00:08:59.601000,0.0,-793.9999999999999,-1592.0,159.0
0 days 00:08:59.801000,0.0,-793.9999999999998,-1591.9999999999998,158.99999999999997
0 days 00:08:59.835000,0.0,-794.0,-1592.0,159.0
0 days 00:08:59.995000,0.0,-794.0,-1592.0,159.0
0 days 00:09:00.235000,0.0,-794.0,-1592.0,159.0
0 days 00:09:00.242000,0.0,-794.0000000000002,-1592.0000000000005,159.0
0 days 00:09:00.375000,0.0,-794.0,-1592.0,159.0
0 days 00:09:00.522000,0.0,-794.0000000000002,-1592.0000000000002,159.00000000000003
0 days 00:09:00.595000,0.0,-794.0,-1592.0,159.0
0 days 00:09:00.835000,0.0,-794.0,-1592.0,159.0
0 days 00:09:00.842000,0.0,-794.0000000000001,-1591.9999999999998,159.0
0 days 00:09:01.035000,0.0,-794.0,-1592.0,159.0
0 days 00:09:01.042000,0.0,-794.0,-1592.0,159.0
0 days 00:09:01.215000,0.0,-794.0,-1592.0,159.0
0 days 00:09:01.242000,0.0,-793.9999999999998,-1591.9999999999995,158.99999999999994
0 days 00:09:01.475000,0.0,-794.0,-1592.0,159.0
0 days 00:09:01.482000,0.0,-794.0,-1592.0,159.0
0 days 00:09:01.635000,0.0,-794.0,-1592.0,159.0
0 days 00:09:01.682000,0.0,-794.0,-1592.0000000000002,159.0
0 days 00:09:01.855000,0.0,-794.0,-1592.0,159.0
0 days 00:09:02.075000,0.0,-794.0,-1592.0,159.0
0 days 00:09:02.122000,0.0,-794.0,-1592.0,159.00000000000003
0 days 00:09:02.322000,0.0,-793.9999999999998,-1591.9999999999995,159.0
0 days 00:09:02.355000,0.0,-794.0,-1592.0,159.0
0 days 00:09:02.562000,0.0,-793.9999999999999,-1591.9999999999998,159.0
0 days 00:09:02.575000,0.0,-794.0,-1592.0,159.0
0 days 00:09:02.722000,0.0,-794.0,-1592.0,159.0
0 days 00:09:02.755000,0.0,-794.0,-1592.0,159.0
0 days 00:09:02.935000,0.0,-794.0,-1592.0,159.0
0 days 00:09:03.135000,0.0,-794.0,-1592.0,159.0
0 days 00:09:03.201000,0.0,-794.0,-1592.0,159.0
0 days 00:09:03.355000,0.0,-794.0,-1592.0,159.0
0 days 00:09:03.481000,0.0,-793.9999999999999,-1592.0,158.99999999999997
0 days 00:09:03.555000,0.0,-794.0,-1592.0,159.0
0 days 00:09:03.761000,0.0,-793.9999999999999,-1591.9999999999998,159.0
0 days 00:09:03.916000,0.0,-794.0,-1592.0,159.0
0 days 00:09:04.001000,0.0,-793.9999999999998,-1591.9999999999998,159.0
0 days 00:09:04.136000,0.0,-794.0,-1592.0,159.0
0 days 00:09:04.401000,0.0,-793.9999999999998,-1591.9999999999998,158.99999999999997
0 days 00:09:04.456000,0.0,-794.0,-1592.0,159.0
0 days 00:09:04.641000,0.0,-793.9999999999999,-1591.9999999999998,159.0
0 days 00:09:04.656000,0.0,-794.0,-1592.0,159.0
0 days 00:09:04.921000,0.0,-794.0000000000001,-1592.0,159.00000000000003
0 days 00:09:05.016000,0.0,-794.0,-1592.0,159.0
0 days 00:09:05.156000,0.0,-794.0,-1592.0,159.0
0 days 00:09:05.281000,0.0,-794.0000000000001,-1592.0000000000002,159.0
0 days 00:09:05.481000,0.0,-793.9999999999999,-1592.0000000000002,159.0
0 days 00:09:05.495000,0.0,-794.0,-1592.0,159.0
0 days 00:09:05.841000,0.0,-793.9999999999999,-1592.0,158.99999999999997
0 days 00:09:05.915000,0.0,-794.0,-1592.0,159.0
0 days 00:09:06.041000,0.0,-794.0,-1592.0,159.0
0 days 00:09:06.201000,0.0,-793.9999999999999,-1592.0,159.00000000000003
0 days 00:09:06.315000,0.0,-794.0,-1592.0,159.0
0 days 00:09:06.401000,0.0,-794.0,-1592.0,159.0
0 days 00:09:06.615000,0.0,-794.0,-1592.0,159.0
0 days 00:09:06.641000,0.0,-794.0,-1592.0,159.0
0 days 00:09:06.815000,0.0,-794.0,-1592.0,159.0
0 days 00:09:06.842000,0.0,-793.9999999999999,-1592.0,159.0
0 days 00:09:07.135000,0.0,-794.0,-1592.0,159.0
0 days 00:09:07.162000,0.0,-794.0,-1592.0,159.0
0 days 00:09:07.255000,0.0,-794.0,-1592.0,159.0
0 days 00:09:07.455000,0.0,-794.0,-1592.0,159.0
0 days 00:09:07.522000,0.0,-793.9999999999998,-1591.9999999999995,158.99999999999997
0 days 00:09:07.715000,0.0,-794.0,-1592.0,159.0
0 days 00:09:07.722000,0.0,-793.9999999999998,-1591.9999999999998,158.99999999999997
0 days 00:09:07.975000,0.0,-794.0,-1592.0,159.0
0 days 00:09:08.162000,0.0,-794.0,-1592.0000000000002,159.0
0 days 00:09:08.762000,0.0,-794.0,-1592.0,158.99999999999997
0 days 00:09:08.775000,0.0,-794.0,-1592.0,159.0
0 days 00:09:09.075000,0.0,-794.0,-1592.0,159.0
0 days 00:09:09.082000,0.0,-794.0000000000001,-1592.0000000000002,159.00000000000006
0 days 00:09:09.242000,0.0,-794.0,-1591.9999999999995,159.0
0 days 00:09:09.315000,0.0,-794.0,-1592.0,159.0
0 days 00:09:09.495000,0.0,-794.0,-1592.0,159.0
0 days 00:09:09.641000,0.0,-794.0000000000001,-1592.0000000000002,159.00000000000003
0 days 00:09:09.655000,0.0,-794.0,-1592.0,159.0
0 days 00:09:09.801000,0.0,-793.9999999999999,-1592.0,159.0
0 days 00:09:09.875000,0.0,-794.0,-1592.0,159.0
0 days 00:09:10.041000,0.0,-794.0,-1592.0,159.0
0 days 00:09:10.155000,0.0,-794.0,-1592.0,159.0
0 days 00:09:10.241000,0.0,-794.0,-1591.9999999999998,159.0
0 days 00:09:10.376000,0.0,-794.0,-1592.0,159.0
0 days 00:09:10.401000,0.0,-794.0,-1591.9999999999998,158.99999999999997
0 days 00:09:10.636000,0.0,-794.0,-1592.0,159.0
0 days 00:09:10.681000,0.0,-794.0,-1592.0,159.0
0 days 00:09:10.841000,0.0,-793.9999999999999,-1591.9999999999998,158.99999999999997
0 days 00:09:10.956000,0.0,-794.0,-1592.0,159.0
0 days 00:09:11.001000,0.0,-793.9999999999998,-1591.9999999999995,159.0
0 days 00:09:11.241000,0.0,-793.9999999999999,-1592.0,159.0
0 days 00:09:11.256000,0.0,-794.0,-1592.0,159.0
0 days 00:09:11.441000,0.0,-794.0,-1592.0,159.0
0 days 00:09:11.456000,0.0,-794.0,-1592.0,159.0
0 days 00:09:11.616000,0.0,-794.0,-1592.0,159.0
0 days 00:09:11.641000,0.0,-793.9999999999999,-1591.9999999999998,159.0
0 days 00:09:11.801000,0.0,-794.0,-1592.0,159.0
0 days 00:09:11.815000,0.0,-794.0,-1592.0,159.0
0 days 00:09:12.075000,0.0,-794.0,-1592.0,159.0
0 days 00:09:12.081000,0.0,-794.0,-1591.9999999999998,159.0
0 days 00:09:12.281000,0.0,-794.0000000000001,-1592.0,159.00000000000003
0 days 00:09:12.315000,0.0,-794.0,-1592.0,159.0
0 days 00:09:12.475000,0.0,-794.0,-1592.0,159.0
0 days 00:09:12.481000,0.0,-794.0,-1591.9999999999998,159.0
0 days 00:09:12.641000,0.0,-793.9999999999999,-1591.9999999999998,159.00000000000003
0 days 00:09:12.795000,0.0,-794.0,-1592.0,159.0
0 days 00:09:12.881000,0.0,-793.9999999999999,-1591.9999999999995,159.0
0 days 00:09:13.115000,0.0,-794.0,-1592.0,159.0
0 days 00:09:13.201000,0.0,-794.0,-1592.0,159.0
0 days 00:09:13.362000,0.0,-793.9999999999999,-1591.9999999999998,158.99999999999997
0 days 00:09:13.415000,0.0,-794.0,-1592.0,159.0
0 days 00:09:13.575000,0.0,-794.0,-1592.0,159.0
0 days 00:09:13.775000,0.0,-794.0,-1592.0,159.0
0 days 00:09:13.842000,0.0,-794.0,-1592.0,159.0
0 days 00:09:14.002000,0.0,-793.9999999999999,-1591.9999999999995,158.99999999999994
0 days 00:09:14.255000,0.0,-794.0,-1592.0,159.0
0 days 00:09:14.282000,0.0,-794.0000000000001,-1592.0,159.0
0 days 00:09:14.315000,0.0,-794.0,-1592.0,159.0
0 days 00:09:14.482000,0.0,-794.0,-1592.0000000000002,159.00000000000003
0 days 00:09:14.555000,0.0,-794.0,-1592.0,159.0
0 days 00:09:14.762000,0.0,-794.0000000000001,-1592.0000000000002,159.00000000000003
0 days 00:09:14.855000,0.0,-794.0,-1592.0,159.0
0 days 00:09:15.042000,0.0,-794.0,-1592.0000000000002,159.0
0 days 00:09:15.115000,0.0,-794.0,-1592.0,159.0
0 days 00:09:15.322000,0.0,-794.0,-1592.0,159.0
0 days 00:09:15.355000,0.0,-794.0,-1592.0,159.0
0 days 00:09:15.562000,0.0,-794.0,-1592.0,158.99999999999997
0 days 00:09:15.655000,0.0,-794.0,-1592.0,159.0
0 days 00:09:15.802000,0.0,-793.9999999999999,-1592.0000000000002,159.0
0 days 00:09:15.895000,0.0,-794.0,-1592.0,159.0
0 days 00:09:15.962000,0.0,-794.0,-1592.0,159.0
0 days 00:09:16.115000,0.0,-794.0,-1592.0,159.0
0 days 00:09:16.321000,0.0,-794.0,-1591.9999999999998,159.00000000000003
0 days 00:09:16.335000,0.0,-794.0,-1592.0,159.0
0 days 00:09:16.521000,0.0,-794.0000000000001,-1592.0,159.00000000000003
0 days 00:09:16.635000,0.0,-794.0,-1592.0,159.0
0 days 00:09:16.881000,0.0,-794.0,-1592.0000000000005,159.0
0 days 00:09:17.041000,0.0,-793.9999999999999,-1592.0,158.99999999999997
0 days 00:09:17.136000,0.0,-794.0,-1592.0,159.0
0 days 00:09:17.321000,0.0,-794.0000000000001,-1592.0,159.0
0 days 00:09:17.336000,0.0,-794.0,-1592.0,159.0
0 days 00:09:17.556000,0.0,-794.0,-1592.0,159.0
0 days 00:09:17.561000,0.0,-794.0,-1592.0000000000002,159.0
0 days 00:09:17.801000,0.0,-793.9999999999999,-1591.9999999999998,158.99999999999997
0 days 00:09:17.916000,0.0,-794.0,-1592.0,159.0
0 days 00:09:18.201000,0.0,-793.9999999999999,-1592.0,159.0
0 days 00:09:18.395000,0.0,-794.0,-1592.0,159.0
0 days 00:09:18.401000,0.0,-794.0,-1591.9999999999998,159.0
0 days 00:09:18.555000,0.0,-794.0,-1592.0,159.0
0 days 00:09:18.755000,0.0,-794.0,-1592.0,159.0
0 days 00:09:18.761000,0.0,-793.9999999999999,-1591.9999999999998,159.0
0 days 00:09:18.915000,0.0,-794.0,-1592.0,159.0
0 days 00:09:18.961000,0.0,-794.0,-1592.0,159.0
0 days 00:09:19.121000,0.0,-793.9999999999997,-1591.9999999999995,158.99999999999997
0 days 00:09:19.175000,0.0,-794.0,-1592.0,159.0
0 days 00:09:19.321000,0.0,-794.0,-1592.0,159.0
0 days 00:09:19.355000,0.0,-794.0,-1592.0,159.0
0 days 00:09:19.515000,0.0,-794.0,-1592.0,159.0
0 days 00:09:19.641000,0.0,-794.0000000000001,-1592.0,159.0
0 days 00:09:19.875000,0.0,-794.0,-1592.0,159.0
0 days 00:09:19.962000,0.0,-794.0,-1592.0000000000005,159.00000000000003
0 days 00:09:20.122000,0.0,-794.0000000000001,-1592.0,159.00000000000003
0 days 00:09:20.215000,0.0,-794.0,-1592.0,159.0
0 days 00:09:20.415000,0.0,-794.0,-1592.0,159.0
0 days 00:09:20.482000,0.0,-793.9999999999999,-1592.0,158.99999999999997
0 days 00:09:20.655000,0.0,-794.0,-1592.0,159.0
0 days 00:09:20.682000,0.0,-793.9999999999999,-1591.9999999999998,158.99999999999997
0 days 00:09:20.882000,0.0,-794.0,-1592.0,159.0
0 days 00:09:20.915000,0.0,-794.0,-1592.0,159.0
0 days 00:09:21.162000,0.0,-794.0000000000001,-1592.0000000000005,159.00000000000003
0 days 00:09:21.235000,0.0,-794.0,-1592.0,159.0
0 days 00:09:21.455000,0.0,-794.0,-1592.0,159.0
0 days 00:09:21.482000,0.0,-794.0,-1592.0000000000002,158.99999999999997
0 days 00:09:21.722000,0.0,-794.0,-1592.0,158.99999999999997
0 days 00:09:21.735000,0.0,-794.0,-1592.0,159.0
0 days 00:09:22.055000,0.0,-794.0,-1592.0,159.0
0 days 00:09:22.162000,0.0,-794.0,-1592.0000000000002,159.00000000000003
0 days 00:09:22.195000,0.0,-794.0,-1592.0,159.0
0 days 00:09:22.562000,0.0,-794.0,-1591.9999999999998,159.0
0 days 00:09:22.595000,0.0,-794.0,-1592.0,159.0
0 days 00:09:22.842000,0.0,-793.9999999999999,-1592.0000000000002,159.0
0 days 00:09:22.975000,0.0,-794.0,-1592.0,159.0
0 days 00:09:23.081000,0.0,-794.0,-1592.0000000000002,159.0
0 days 00:09:23.281000,0.0,-793.9999999999999,-1592.0,158.99999999999997
0 days 00:09:23.436000,0.0,-794.0,-1592.0,159.0
0 days 00:09:23.521000,0.0,-794.0,-1591.9999999999998,158.99999999999997
0 days 00:09:23.756000,0.0,-794.0,-1592.0,159.0
0 days 00:09:23.801000,0.0,-794.0,-1592.0,159.0
0 days 00:09:24.041000,0.0,-794.0,-1592.0000000000005,159.00000000000003
0 days 00:09:24.196000,0.0,-794.0,-1592.0,159.0
0 days 00:09:24.241000,0.0,-794.0,-1592.0,159.0
0 days 00:09:24.416000,0.0,-794.0,-1592.0,159.0
0 days 00:09:24.596000,0.0,-794.0,-1592.0,159.0
0 days 00:09:24.641000,0.0,-794.0,-1592.0,159.0
0 days 00:09:24.796000,0.0,-794.0,-1592.0,159.0
0 days 00:09:24.801000,0.0,-794.0000000000001,-1592.0000000000002,159.0
0 days 00:09:24.975000,0.0,-794.0,-1592.0,159.0
0 days 00:09:25.081000,0.0,-794.0,-1592.0,159.0
0 days 00:09:25.275000,0.0,-794.0,-1592.0,159.0
0 days 00:09:25.321000,0.0,-794.0,-1592.0,159.0
0 days 00:09:25.415000,0.0,-794.0,-1592.0,159.0
0 days 00:09:25.601000,0.0,-793.9999999999999,-1591.9999999999998,158.99999999999997
0 days 00:09:25.695000,0.0,-794.0,-1592.0,159.0
0 days 00:09:25.841000,0.0,-794.0,-1592.0,158.99999999999997
0 days 00:09:26.115000,0.0,-794.0,-1592.0,159.0
0 days 00:09:26.121000,0.0,-794.0000000000002,-1592.0000000000005,159.0
0 days 00:09:26.415000,0.0,-794.0,-1592.0,159.0
0 days 00:09:26.482000,0.0,-794.0000000000001,-1592.0,159.0
0 days 00:09:26.642000,0.0,-794.0,-1592.0,159.00000000000003
0 days 00:09:26.715000,0.0,-794.0,-1592.0,159.0
0 days 00:09:26.802000,0.0,-794.0,-1592.0,159.0
0 days 00:09:27.055000,0.0,-794.0,-1592.0,159.0
0 days 00:09:27.122000,0.0,-794.0,-1592.0,159.0
0 days 00:09:27.255000,0.0,-794.0,-1592.0,159.0
0 days 00:09:27.322000,0.0,-794.0,-1592.0,158.99999999999997
0 days 00:09:27.515000,0.0,-794.0,-1592.0,159.0
0 days 00:09:27.715000,0.0,-794.0,-1592.0,159.0
0 days 00:09:27.762000,0.0,-793.9999999999999,-1592.0,159.0
0 days 00:09:27.895000,0.0,-794.0,-1592.0,159.0
0 days 00:09:28.002000,0.0,-793.9999999999999,-1591.9999999999995,158.99999999999997
0 days 00:09:28.175000,0.0,-794.0,-1592.0,159.0
0 days 00:09:28.242000,0.0,-794.0,-1591.9999999999998,158.99999999999997
0 days 00:09:28.415000,0.0,-794.0,-1592.0,159.0
0 days 00:09:28.522000,0.0,-794.0,-1592.0,159.0
0 days 00:09:28.575000,0.0,-794.0,-1592.0,159.0
0 days 00:09:28.735000,0.0,-794.0,-1592.0,159.0
0 days 00:09:28.995000,0.0,-794.0,-1592.0,159.0
0 days 00:09:29.002000,0.0,-794.0000000000002,-1592.0,159.00000000000003
0 days 00:09:29.155000,0.0,-794.0,-1592.0,159.0
0 days 00:09:29.242000,0.0,-794.0,-1592.0,159.0
0 days 00:09:29.355000,0.0,-794.0,-1592.0,159.0
0 days 00:09:29.402000,0.0,-794.0000000000002,-1592.0,159.00000000000006
0 days 00:09:29.515000,0.0,-794.0,-1592.0,159.0
0 days 00:09:29.642000,0.0,-794.0,-1592.0000000000002,159.00000000000003
0 days 00:09:29.715000,0.0,-794.0,-1592.0,159.0
0 days 00:09:30.001000,0.0,-793.9999999999999,-1591.9999999999998,159.0
0 days 00:09:30.016000,0.0,-794.0,-1592.0,159.0
0 days 00:09:30.161000,0.0,-794.0,-1592.0000000000002,158.99999999999997
0 days 00:09:30.296000,0.0,-794.0,-1592.0,159.0
0 days 00:09:30.356000,0.0,-794.0,-1592.0,159.0
0 days 00:09:30.441000,0.0,-793.9999999999998,-1591.9999999999998,159.0
0 days 00:09:30.641000,0.0,-794.0000000000001,-1592.0,159.0
0 days 00:09:30.676000,0.0,-794.0,-1592.0,159.0
0 days 00:09:30.841000,0.0,-794.0,-1591.9999999999998,159.0
0 days 00:09:31.036000,0.0,-794.0,-1592.0,159.0
0 days 00:09:31.041000,0.0,-794.0,-1591.9999999999995,159.0
0 days 00:09:31.281000,0.0,-793.9999999999999,-1591.9999999999998,158.99999999999994
0 days 00:09:31.296000,0.0,-794.0,-1592.0,159.0
0 days 00:09:31.396000,0.0,-794.0,-1592.0,159.0
0 days 00:09:31.441000,0.0,-794.0,-1592.0000000000002,159.00000000000003
0 days 00:09:31.601000,0.0,-794.0,-1592.0000000000002,159.00000000000003
0 days 00:09:31.655000,0.0,-794.0,-1592.0,159.0
0 days 00:09:31.801000,0.0,-793.9999999999999,-1592.0000000000002,159.00000000000003
0 days 00:09:31.835000,0.0,-794.0,-1592.0,159.0
0 days 00:09:32.001000,0.0,-794.0,-1592.0,158.99999999999997
0 days 00:09:32.115000,0.0,-794.0,-1592.0,159.0
0 days 00:09:32.161000,0.0,-794.0,-1592.0,159.0
0 days 00:09:32.275000,0.0,-794.0,-1592.0,159.0
0 days 00:09:32.401000,0.0,-793.9999999999999,-1592.0000000000002,158.99999999999997
0 days 00:09:32.415000,0.0,-794.0,-1592.0,159.0
0 days 00:09:32.641000,0.0,-794.0,-1592.0000000000002,159.00000000000006
0 days 00:09:32.695000,0.0,-794.0,-1592.0,159.0
0 days 00:09:32.841000,0.0,-794.0000000000001,-1592.0000000000002,159.00000000000003
0 days 00:09:32.855000,0.0,-794.0,-1592.0,159.0
0 days 00:09:33.001000,0.0,-794.0,-1592.0,159.0
0 days 00:09:33.175000,0.0,-794.0,-1592.0,159.0
0 days 00:09:33.282000,0.0,-794.0000000000001,-1592.0,159.00000000000003
0 days 00:09:33.315000,0.0,-794.0,-1592.0,159.0
0 days 00:09:33.442000,0.0,-794.0000000000002,-1592.0000000000007,159.00000000000006
0 days 00:09:33.615000,0.0,-794.0,-1592.0,159.0
0 days 00:09:33.722000,0.0,-793.9999999999999,-1591.9999999999998,159.0
0 days 00:09:33.962000,0.0,-793.9999999999999,-1592.0000000000002,159.0
0 days 00:09:34.015000,0.0,-794.0,-1592.0,159.0
0 days 00:09:34.122000,0.0,-794.0,-1592.0,159.00000000000003
0 days 00:09:34.362000,0.0,-794.0,-1592.0,159.0
0 days 00:09:34.395000,0.0,-794.0,-1592.0,159.0
0 days 00:09:34.675000,0.0,-794.0,-1592.0,159.0
0 days 00:09:34.722000,0.0,-794.0,-1592.0000000000002,158.99999999999997
0 days 00:09:35.035000,0.0,-794.0,-1592.0,159.0
0 days 00:09:35.042000,0.0,-793.9999999999998,-1591.9999999999995,158.99999999999994
0 days 00:09:35.275000,0.0,-794.0,-1592.0,159.0
0 days 00:09:35.442000,0.0,-794.0,-1591.9999999999998,159.0
0 days 00:09:35.602000,0.0,-793.9999999999999,-1592.0,159.0
0 days 00:09:35.635000,0.0,-794.0,-1592.0,159.0
0 days 00:09:35.882000,0.0,-793.9999999999999,-1591.9999999999998,159.00000000000003
0 days 00:09:36.015000,0.0,-794.0,-1592.0,159.0
0 days 00:09:36.162000,0.0,-794.0,-1591.9999999999998,159.0
0 days 00:09:36.255000,0.0,-794.0,-1592.0,159.0
0 days 00:09:36.395000,0.0,-794.0,-1592.0,159.0
0 days 00:09:36.402000,0.0,-794.0000000000002,-1592.0000000000005,159.00000000000006
0 days 00:09:36.562000,0.0,-794.0000000000003,-1592.0,159.00000000000003
0 days 00:09:36.616000,0.0,-794.0,-1592.0,159.0
0 days 00:09:36.721000,0.0,-794.0000000000001,-1591.9999999999998,159.0
0 days 00:09:36.796000,0.0,-794.0,-1592.0,159.0
0 days 00:09:37.016000,0.0,-794.0,-1592.0,159.0
0 days 00:09:37.041000,0.0,-794.0000000000001,-1592.0000000000002,159.00000000000003
0 days 00:09:37.316000,0.0,-794.0,-1592.0,159.0
0 days 00:09:37.396000,0.0,-794.0,-1592.0,159.0
0 days 00:09:37.521000,0.0,-794.0,-1592.0000000000005,159.00000000000006
0 days 00:09:37.696000,0.0,-794.0,-1592.0,159.0
0 days 00:09:37.896000,0.0,-794.0,-1592.0,159.0
0 days 00:09:37.921000,0.0,-794.0000000000001,-1592.0000000000002,159.00000000000003
0 days 00:09:38.121000,0.0,-794.0,-1592.0,159.0
0 days 00:09:38.255000,0.0,-794.0,-1592.0,159.0
0 days 00:09:38.281000,0.0,-794.0000000000001,-1592.0000000000002,159.00000000000003
0 days 00:09:38.455000,0.0,-794.0,-1592.0,159.0
0 days 00:09:38.481000,0.0,-794.0,-1592.0000000000002,159.0
0 days 00:09:38.655000,0.0,-794.0,-1592.0,159.0
0 days 00:09:38.875000,0.0,-794.0,-1592.0,159.0
0 days 00:09:38.881000,0.0,-794.0000000000001,-1592.0,159.00000000000003
0 days 00:09:39.115000,0.0,-794.0,-1592.0,159.0
0 days 00:09:39.121000,0.0,-794.0000000000001,-1592.0000000000002,159.0
0 days 00:09:39.361000,0.0,-793.9999999999999,-1592.0,159.0
0 days 00:09:39.435000,0.0,-794.0,-1592.0,159.0
0 days 00:09:39.675000,0.0,-794.0,-1592.0,159.0
0 days 00:09:39.722000,0.0,-793.9999999999999,-1592.0,159.0
0 days 00:09:39.955000,0.0,-794.0,-1592.0,159.0
0 days 00:09:40.002000,0.0,-794.0000000000001,-1592.0,159.0
0 days 00:09:40.215000,0.0,-794.0,-1592.0,159.0
0 days 00:09:40.242000,0.0,-794.0000000000002,-1592.0,159.0
0 days 00:09:40.275000,0.0,-794.0,-1592.0,159.0
0 days 00:09:40.455000,0.0,-794.0,-1592.0,159.0
0 days 00:09:40.562000,0.0,-794.0,-1591.9999999999998,159.00000000000003
0 days 00:09:40.795000,0.0,-794.0,-1592.0,159.0
0 days 00:09:40.882000,0.0,-793.9999999999998,-1591.9999999999998,158.99999999999997
0 days 00:09:41.035000,0.0,-794.0,-1592.0,159.0
0 days 00:09:41.082000,0.0,-793.9999999999999,-1591.9999999999995,158.99999999999997
0 days 00:09:41.282000,0.0,-793.9999999999999,-1591.9999999999998,158.99999999999997
0 days 00:09:41.295000,0.0,-794.0,-1592.0,159.0
0 days 00:09:41.495000,0.0,-794.0,-1592.0,159.0
0 days 00:09:41.602000,0.0,-794.0,-1591.9999999999998,159.0
0 days 00:09:41.675000,0.0,-794.0,-1592.0,159.0
0 days 00:09:41.842000,0.0,-794.0000000000001,-1592.0,159.0
0 days 00:09:42.015000,0.0,-794.0,-1592.0,159.0
0 days 00:09:42.042000,0.0,-794.0,-1592.0,159.00000000000003
0 days 00:09:42.295000,0.0,-794.0,-1592.0,159.0
0 days 00:09:42.362000,0.0,-794.0,-1592.0000000000002,159.0
0 days 00:09:42.522000,0.0,-794.0,-1592.0000000000002,159.00000000000003
0 days 00:09:42.535000,0.0,-794.0,-1592.0,159.0
0 days 00:09:42.722000,0.0,-794.0,-1592.0,159.0
0 days 00:09:42.855000,0.0,-794.0,-1592.0,159.0
0 days 00:09:42.882000,0.0,-794.0,-1592.0,159.0
0 days 00:09:43.082000,0.0,-794.0,-1592.0000000000005,159.0
0 days 00:09:43.095000,0.0,-794.0,-1592.0,159.0
0 days 00:09:43.336000,0.0,-794.0,-1592.0,159.0
0 days 00:09:43.361000,0.0,-794.0,-1592.0,159.0
0 days 00:09:43.601000,0.0,-794.0,-1592.0,159.00000000000003
0 days 00:09:43.696000,0.0,-794.0,-1592.0,159.0
0 days 00:09:43.881000,0.0,-794.0000000000001,-1592.0000000000002,159.0
0 days 00:09:43.976000,0.0,-794.0,-1592.0,159.0
0 days 00:09:44.196000,0.0,-794.0,-1592.0,159.0
0 days 00:09:44.281000,0.0,-793.9999999999999,-1592.0,159.0
0 days 00:09:44.336000,0.0,-794.0,-1592.0,159.0
0 days 00:09:44.561000,0.0,-794.0000000000001,-1592.0,159.0
0 days 00:09:44.576000,0.0,-794.0,-1592.0,159.0
0 days 00:09:44.761000,0.0,-794.0,-1592.0000000000002,159.00000000000003
0 days 00:09:44.835000,0.0,-794.0,-1592.0,159.0
0 days 00:09:45.041000,0.0,-794.0,-1592.0000000000002,159.0
0 days 00:09:45.075000,0.0,-794.0,-1592.0,159.0
0 days 00:09:45.321000,0.0,-793.9999999999999,-1592.0,159.0
0 days 00:09:45.455000,0.0,-794.0,-1592.0,159.0
0 days 00:09:45.721000,0.0,-794.0000000000001,-1592.0000000000002,159.0
0 days 00:09:45.795000,0.0,-794.0,-1592.0,159.0
0 days 00:09:46.001000,0.0,-794.0000000000001,-1591.9999999999998,159.0
0 days 00:09:46.135000,0.0,-794.0,-1592.0,159.0
0 days 00:09:46.202000,0.0,-793.9999999999998,-1591.9999999999995,158.99999999999997
0 days 00:09:46.475000,0.0,-794.0,-1592.0,159.0
0 days 00:09:46.522000,0.0,-794.0000000000001,-1592.0,159.0
0 days 00:09:46.715000,0.0,-794.0,-1592.0,159.0
0 days 00:09:46.962000,0.0,-794.0,-1592.0,158.99999999999997
0 days 00:09:47.115000,0.0,-794.0,-1592.0,159.0
0 days 00:09:47.162000,0.0,-794.0,-1592.0,159.0
0 days 00:09:47.275000,0.0,-794.0,-1592.0,159.0
0 days 00:09:47.482000,0.0,-794.0,-1592.0000000000002,159.0
0 days 00:09:47.555000,0.0,-794.0,-1592.0,159.0
0 days 00:09:47.735000,0.0,-794.0,-1592.0,159.0
0 days 00:09:47.762000,0.0,-794.0,-1592.0,159.00000000000003
0 days 00:09:47.915000,0.0,-794.0,-1592.0,159.0
0 days 00:09:48.075000,0.0,-794.0,-1592.0,159.0
0 days 00:09:48.242000,0.0,-794.0,-1592.0,159.0
0 days 00:09:48.395000,0.0,-794.0,-1592.0,159.0
0 days 00:09:48.442000,0.0,-794.0,-1592.0,158.99999999999997
0 days 00:09:48.595000,0.0,-794.0,-1592.0,159.0
0 days 00:09:48.722000,0.0,-793.9999999999999,-1591.9999999999998,158.99999999999997
0 days 00:09:48.815000,0.0,-794.0,-1592.0,159.0
0 days 00:09:48.882000,0.0,-794.0,-1592.0,159.0
0 days 00:09:49.155000,0.0,-794.0,-1592.0,159.0
0 days 00:09:49.202000,0.0,-794.0000000000001,-1592.0000000000002,159.00000000000003
0 days 00:09:49.435000,0.0,-794.0,-1592.0,159.0
0 days 00:09:49.442000,0.0,-794.0000000000001,-1592.0000000000002,159.00000000000006
0 days 00:09:49.642000,0.0,-794.0000000000001,-1592.0000000000002,159.0
0 days 00:09:49.696000,0.0,-794.0,-1592.0,159.0
0 days 00:09:50.716000,0.0,-794.0,-1592.0,159.0
